model_name,M,K,ROW_BLOCK_SIZE,COL_BLOCK_SIZE,PARALLEL_SIZE,BM,BK,bm,avg_latency_s,tile_latency_s,tokens_per_second,rank
Llama-300M,1024,1024,64,256,64,64,256,64,0.011431936174631119,4.465600068215281e-05,138.0293798209876,1
Llama-300M,2816,1024,64,256,64,64,256,64,0.030007295832037924,4.262399976141751e-05,138.0293798209876,1
Llama-300M,1024,2816,128,256,64,128,256,64,0.027613696046173572,3.922400006558746e-05,138.0293798209876,1
Llama-300M,32000,1024,320,256,64,320,256,64,0.26612800545990467,3.3266000682488086e-05,138.0293798209876,1
Llama-300M,32000,1024,64,256,64,64,256,64,0.30694399727508426,3.836799965938553e-05,119.67487187477516,2
Llama-300M,1024,2816,256,256,64,256,256,64,0.03267827106639743,4.6417998673859985e-05,116.63717863390589,2
Llama-300M,1024,1024,256,256,64,256,256,64,0.014846975803375245,5.799599923193455e-05,106.28043591064008,2
Llama-300M,32000,1024,256,256,32,256,256,32,0.3498560003936291,2.1866000024601818e-05,104.99600837286644,3
Llama-300M,1024,1024,512,256,64,512,256,64,0.01527910441160202,5.968400160782039e-05,103.27457800074022,3
Llama-300M,1024,2816,64,256,64,64,256,64,0.036929024290293454,5.2456000412348656e-05,103.21153653714114,3
Llama-300M,2816,1024,64,256,32,64,256,32,0.042121727876365186,2.9915999912191184e-05,98.33139908121255,2
Llama-300M,1024,1024,128,256,64,128,256,64,0.01647206373512745,6.43439989653416e-05,95.79510410540782,4
Llama-300M,1024,1024,64,128,64,64,128,64,0.016636927723884583,3.249399946071208e-05,94.8458204859599,5
Llama-300M,2816,1024,64,128,64,64,128,64,0.04400000024586916,3.1250000174622985e-05,94.13382751492036,3
Llama-300M,2816,1024,128,256,64,128,256,64,0.044398464616388085,6.306600087555125e-05,93.28900153615385,4
Llama-300M,1024,2816,128,256,32,128,256,32,0.04200908865779639,2.9836000467184932e-05,90.7303981494782,4
Llama-300M,1024,1024,32,256,32,32,256,32,0.01772851213812828,3.46260002697818e-05,89.00594974035091,6
Llama-300M,32000,1024,128,256,64,128,256,64,0.4258079919964075,5.3225998999550936e-05,86.26771746204557,4
Llama-300M,2816,1024,128,128,64,128,128,64,0.04806630242615938,3.413799888221547e-05,86.17031526741567,5
Llama-300M,1024,2816,128,128,64,128,128,64,0.046188030876219276,3.280399920186028e-05,82.52140798193271,5
Llama-300M,32000,1024,64,256,32,64,256,32,0.4462400171905756,2.7890001074410975e-05,82.31777100111415,5
Llama-300M,32000,1024,256,128,64,256,128,64,0.4709440004080534,2.943400002550334e-05,77.99968470730916,6
Llama-300M,1024,2816,256,128,64,256,128,64,0.04897587202489376,3.4784000017680225e-05,77.82406279323138,6
Llama-300M,1024,2816,512,256,64,512,256,64,0.050220543462783096,7.133599923690781e-05,75.89526271541013,7
Llama-300M,32000,1024,256,256,64,256,256,64,0.4842240107245743,6.052800134057179e-05,75.86051648215557,7
Llama-300M,32000,1024,64,128,64,64,128,64,0.49215998966246843,3.075999935390428e-05,74.6372812056898,8
Llama-300M,1024,2816,256,256,32,256,256,32,0.052791551165282724,3.749399940716103e-05,72.19907836928935,8
Llama-300M,2816,1024,256,256,64,256,256,64,0.058137728329747916,8.258200046839193e-05,71.24269476627933,6
Llama-300M,1024,1024,256,128,64,256,128,64,0.022212607860565184,4.3383999727666375e-05,71.038172115703,7
Llama-300M,32000,1024,320,256,32,320,256,32,0.5217280145734547,3.2608000910840925e-05,70.40734352104701,9
Llama-300M,2816,1024,128,256,32,128,256,32,0.058933248855173585,4.1856000607367604e-05,70.28101308277859,7
