model_name,M,K,ROW_BLOCK_SIZE,COL_BLOCK_SIZE,PARALLEL_SIZE,BM,BK,bm,avg_latency_s,tile_latency_s,tokens_per_second,rank
Llama-80M,512,512,64,128,32,64,128,32,0.0003612159998738207,5.643999998028448e-06,111.73952206877925,18
Llama-80M,32000,512,320,64,64,320,64,64,0.023134666813954638,5.783666703488659e-06,108.85654773246031,21
Llama-80M,32000,512,64,64,64,64,64,64,0.02313733330083778,5.784333325209445e-06,108.84400244243491,22
Llama-80M,512,512,256,64,64,256,64,64,0.0003708373333211057,5.794333333142276e-06,108.84045257263153,19
Llama-80M,1408,512,64,64,64,64,64,64,0.00102971733516218,5.85066667705784e-06,108.70964792439727,11
Llama-80M,32000,512,128,64,64,128,64,64,0.023174666694103507,5.793666673525877e-06,108.6686594266567,23
Llama-80M,512,512,128,64,64,128,64,64,0.00037169066733137396,5.807666677052718e-06,108.59057473593455,20
Llama-80M,32000,512,256,64,64,256,64,64,0.02337466654959523,5.843666637398807e-06,107.73886151336042,24
Llama-80M,512,512,64,64,64,64,64,64,0.00037510400094712776,5.861000014798871e-06,107.6024331587605,21
Llama-80M,512,512,512,64,64,512,64,64,0.0003755306631016235,5.867666610962867e-06,107.48017979712735,22
Llama-80M,1408,512,128,64,64,128,64,64,0.0010632160010572989,6.04100000600738e-06,105.28454129340787,12
Llama-80M,512,1408,64,64,32,64,64,32,0.00183380265540715,5.209666634679404e-06,99.85539310261473,14
Llama-80M,512,1408,256,64,32,256,64,32,0.0018442453316917333,5.239333328669697e-06,99.28998158847313,15
Llama-80M,512,1408,512,64,32,512,64,32,0.0018549226721612893,5.26966668227639e-06,98.71844674524388,16
Llama-80M,512,1408,32,64,32,32,64,32,0.0018644266650274706,5.2966666620098595e-06,98.21522533609638,17
Llama-80M,512,1408,256,32,64,256,32,64,0.0018984533453476615,5.3933333674649475e-06,96.45487758603099,18
Llama-80M,512,1408,64,32,64,64,32,64,0.0019090133403854754,5.423333353367828e-06,95.92132289202569,19
Llama-80M,512,1408,128,64,32,128,64,32,0.001910303993402825,5.426999981258025e-06,95.85651585333116,20
Llama-80M,512,1408,512,32,64,512,32,64,0.0019161706513841636,5.443666623250465e-06,95.56303604588915,21
Llama-80M,512,1408,128,32,64,128,32,64,0.0019430400073664107,5.520000020927303e-06,94.24154126218596,22
Llama-80M,1408,512,32,64,32,32,64,32,0.0018267626631616924,5.1896666567093535e-06,61.2779159682338,13
Llama-80M,1408,512,128,64,32,128,64,32,0.001828991999597444,5.195999998856375e-06,61.20322505061089,14
Llama-80M,512,512,128,64,32,128,64,32,0.0006629546696785837,5.1793333568639355e-06,60.882146299784665,23
Llama-80M,1408,512,64,64,32,64,64,32,0.0018421333406877238,5.233333354226488e-06,60.766615800644765,15
Llama-80M,32000,512,64,64,32,64,64,32,0.04181333345817014,5.226666682271268e-06,60.228634122825284,25
Llama-80M,32000,512,32,64,32,32,64,32,0.04188799963837179,5.2359999547964735e-06,60.12127540224809,26
Llama-80M,32000,512,128,64,32,128,64,32,0.04191999960312387,5.239999950390484e-06,60.075381349005326,27
Llama-80M,32000,512,160,64,32,160,64,32,0.041943999955644046,5.242999994455507e-06,60.04100622189096,28
Llama-80M,512,512,64,64,32,64,64,32,0.0006723413340902576,5.252666672580138e-06,60.032160961977375,24
Llama-80M,32000,512,320,64,32,320,64,32,0.04210666641787006,5.2633333022337565e-06,59.80905582302348,29
Llama-80M,512,512,256,64,32,256,64,32,0.0006749866685519615,5.2733333480621996e-06,59.79688943499454,25
Llama-80M,32000,512,256,64,32,256,64,32,0.04213333340885583,5.266666676106979e-06,59.771201529914904,30
Llama-80M,1408,512,64,32,64,64,32,64,0.0018833173320066028,5.350333329564212e-06,59.437784097627954,16
Llama-80M,512,512,512,64,32,512,64,32,0.0006817706647173812,5.326333318104541e-06,59.20187722689493,26
Llama-80M,512,512,256,32,64,256,32,64,0.0006822826641534144,5.33033331369855e-06,59.15745087789794,27
Llama-80M,512,512,32,64,32,32,64,32,0.0006847999999687696,5.349999999756013e-06,58.93998713688328,28
Llama-80M,512,512,128,32,64,128,32,64,0.0006886826692304263,5.380333353362706e-06,58.607694069897086,29
Llama-80M,512,512,512,32,64,512,32,64,0.0006929493344311292,5.4136666752431966e-06,58.246831599357655,30
Llama-80M,1408,512,128,32,64,128,32,64,0.0019232106703081324,5.46366667701174e-06,58.204860598654214,17
Llama-80M,32000,512,128,32,64,128,32,64,0.04330933340194557,5.4136666752431966e-06,58.14820419735869,31
Llama-80M,32000,512,320,32,64,320,32,64,0.04373599980074991,5.466999975093738e-06,57.580939587086746,32
Llama-80M,32000,512,256,32,64,256,32,64,0.043760000153270084,5.4700000191587606e-06,57.549359083346054,33
Llama-80M,512,512,64,32,64,64,32,64,0.0007079253361249963,5.530666688476534e-06,57.01463294198349,31
Llama-80M,512,1408,256,32,32,256,32,32,0.003517418631721133,4.996333283694791e-06,52.05950846365375,23
Llama-80M,512,1408,64,32,32,64,32,32,0.003540885343682021,5.029666681366507e-06,51.71449150564302,24
Llama-80M,512,1408,128,32,32,128,32,32,0.003564117338100914,5.062666673438798e-06,51.37740081415777,25
Llama-80M,512,1408,512,32,32,512,32,32,0.0035974399991876758,5.10999999884613e-06,50.90149802905628,26
Llama-80M,512,1408,32,32,32,32,32,32,0.0036159786832286045,5.136333356858813e-06,50.64053222371363,27
Llama-80M,32000,512,128,32,32,128,32,32,0.07988266709920329,4.9926666937002056e-06,31.525737106152974,34
Llama-80M,512,512,512,32,32,512,32,32,0.0012823893339373171,5.009333335692645e-06,31.474141371383116,32
Llama-80M,512,512,128,32,32,128,32,32,0.0012840960019578536,5.0160000076478655e-06,31.432309677747686,33
Llama-80M,1408,512,128,32,32,128,32,32,0.0035664640066291517,5.066000009416409e-06,31.38688873883508,18
Llama-80M,512,512,256,32,32,256,32,32,0.0012865706618564825,5.025666647876885e-06,31.37185106588367,34
Llama-80M,1408,512,32,32,32,32,32,32,0.0035737386763988375,5.07633334715744e-06,31.322997875135172,19
Llama-80M,32000,512,64,32,32,64,32,32,0.08068800040443118,5.043000025276949e-06,31.211084048248598,35
Llama-80M,32000,512,320,32,32,320,32,32,0.08079466594305512,5.049666621440944e-06,31.169879012592038,36
Llama-80M,32000,512,64,32,64,64,32,64,0.08092533335002372,1.0115666668752965e-05,31.11955005999466,37
Llama-80M,1408,512,64,32,32,64,32,32,0.0036087040134589188,5.126000019117782e-06,31.019504107191995,20
Llama-80M,512,512,64,32,32,64,32,32,0.0013021013389031093,5.086333355090271e-06,30.997666605195267,35
Llama-80M,32000,512,160,32,32,160,32,32,0.08127466693016078,5.0796666831350494e-06,30.985792466819237,38
Llama-80M,32000,512,32,32,32,32,32,32,0.08153066664817743,5.095666665511089e-06,30.888499577405515,39
Llama-80M,32000,512,256,32,32,256,32,32,0.08330666605615988,5.206666628509993e-06,30.229993367038663,40
Llama-80M,512,512,32,32,32,32,32,32,0.0015371093371262152,6.004333348149278e-06,26.258446432287034,36
