model_name,M,K,ROW_BLOCK_SIZE,COL_BLOCK_SIZE,PARALLEL_SIZE,BM,BK,bm,avg_latency_s,tile_latency_s,tokens_per_second,rank
Llama-500M,3456,1280,64,256,32,64,256,32,0.6942628814605996,0.0003214180006762035,7.308536775548386,12
Llama-500M,1280,1280,128,128,64,128,128,64,0.1449519998859614,0.00018118999985745177,7.18774855915223,9
Llama-500M,3456,1280,192,32,64,192,32,64,0.7092748719267546,8.20919990655966e-05,7.153849659539282,13
Llama-500M,32000,1280,320,128,32,320,128,32,5.750240013003348,0.00014375600032508372,7.023004974037839,19
Llama-500M,1280,3456,256,64,64,256,64,64,1.5350083180703225,0.00035532599955331537,6.912162119643313,15
Llama-500M,1280,3456,320,32,64,320,32,64,1.572272645216435,0.00018197600060375406,6.748337434848968,16
Llama-500M,32000,1280,256,32,64,256,32,64,6.041279993951321,7.551599992439151e-05,6.684670178119099,20
Llama-500M,1280,3456,256,32,64,256,32,64,1.5918681560084225,0.00018424399953801185,6.665267038262772,17
Llama-500M,1280,3456,64,128,32,64,128,32,1.5952463978435845,0.00036926999950082974,6.6511520501445585,18
Llama-500M,1280,1280,32,128,32,32,128,32,0.1588991996832192,9.9311999802012e-05,6.556851956483344,10
Llama-500M,32000,1280,160,64,32,160,64,32,6.362560042180121,7.953200052725151e-05,6.347125048017059,21
Llama-500M,3456,1280,384,128,32,384,128,32,0.8226230362895877,0.00019042199914110825,6.168129966234945,14
Llama-500M,1280,1280,64,128,32,64,128,32,0.17070720111951232,0.0001066920006996952,6.103307426364123,11
Llama-500M,1280,3456,64,64,32,64,64,32,1.7953401588834823,0.0002077939998707734,5.909869668431832,19
Llama-500M,3456,1280,32,256,32,32,256,32,0.8698233561124653,0.0004026959982002154,5.833420964608962,15
Llama-500M,1280,1280,64,64,64,64,64,64,0.18152319733053446,0.00011345199833158404,5.739643988472742,12
Llama-500M,32000,1280,320,64,32,320,64,32,7.258240086957812,9.072800108697265e-05,5.563878258284548,22
Llama-500M,32000,1280,128,64,64,128,64,64,7.28911996120587,0.00018222799903014675,5.540307256316993,23
Llama-500M,1280,1280,128,256,32,128,256,32,0.1883279997855425,0.0002354099997319281,5.532255052424425,13
Llama-500M,3456,1280,384,64,64,384,64,64,0.9249033518135548,0.00021409799810498953,5.48602812510493,16
Llama-500M,1280,1280,256,256,32,256,256,32,0.19090399891138077,0.00023862999863922597,5.457604525142515,14
Llama-500M,1280,3456,32,64,32,32,64,32,1.9520179174840449,0.0002259279997088015,5.435516884588126,20
Llama-500M,1280,3456,128,64,32,128,64,32,1.9607443185523152,0.0002269379998324439,5.411325815972258,21
Llama-500M,32000,1280,64,256,64,64,256,64,7.556939992355183,0.0007556939992355183,5.34395724381661,24
Llama-500M,1280,3456,320,32,32,320,32,32,1.9952870501205324,0.00011546800058567897,5.317644069740306,22
Llama-500M,1280,1280,128,128,32,128,128,32,0.1991136013530195,0.00012444600084563718,5.232583415933246,15
Llama-500M,32000,1280,256,128,64,256,128,64,8.175359986489639,0.00040876799932448193,4.939716939678654,25
Llama-500M,1280,3456,64,32,32,64,32,32,2.1575807986781,0.00012485999992350116,4.917649599034121,23
Llama-500M,1280,1280,256,64,64,256,64,64,0.21315840305760503,0.00013322400191100313,4.8878135385776496,16
Llama-500M,1280,3456,128,32,64,128,32,64,2.187786239851266,0.0002532159999827854,4.849754585815661,24
Llama-500M,1280,3456,256,128,32,256,128,32,2.3050569588784127,0.0005335779997403733,4.603021330399474,25
Llama-500M,3456,1280,128,128,32,128,128,32,1.1108707247301937,0.00025714600109495223,4.5676294172621725,17
Llama-500M,1280,1280,64,64,32,64,64,32,0.22968960274010897,7.177800085628405e-05,4.536028256818513,17
Llama-500M,3456,1280,192,64,32,192,64,32,1.2266035283915697,0.00014196800097124651,4.13666330122702,18
Llama-500M,3456,1280,192,128,32,192,128,32,1.2287548796273766,0.00028443399991374464,4.1294206722431905,19
Llama-500M,1280,3456,160,64,32,160,64,32,2.569795206841081,0.0002974300007917918,4.128821752510657,26
Llama-500M,1280,1280,320,256,32,320,256,32,0.25704159890301526,0.00032130199862876905,4.053345967240369,18
Llama-500M,1280,1280,256,128,32,256,128,32,0.26207040157169104,0.00016379400098230688,3.975567336403462,19
Llama-500M,1280,1280,320,128,64,320,128,64,0.26885120035149157,0.0003360640004393645,3.8752980346169883,20
Llama-500M,1280,3456,32,32,32,32,32,32,2.7498700875788926,0.00015913600043859332,3.8584464034971164,27
Llama-500M,1280,3456,256,32,32,256,32,32,2.7554687948897483,0.00015945999970426783,3.8506066079139227,28
Llama-500M,32000,1280,256,128,32,256,128,32,10.622159962076694,0.00026555399905191734,3.80185991901958,26
Llama-500M,1280,1280,320,64,64,320,64,64,0.2746016005985439,0.00017162600037408992,3.7941458682527363,21
Llama-500M,1280,1280,64,32,64,64,32,64,0.27684480138123035,8.651400043163448e-05,3.763402899850122,22
Llama-500M,3456,1280,32,128,32,32,128,32,1.3587264086119832,0.0003145200019935146,3.734413174640809,20
Llama-500M,3456,1280,384,128,64,384,128,64,1.3694702411536128,0.00063401400053408,3.7051157802295234,21
Llama-500M,3456,1280,384,32,64,384,32,64,1.379963519331068,0.0001597179999225773,3.676941984316082,22
Llama-500M,1280,1280,160,256,32,160,256,32,0.31036159954965115,0.0003879519994370639,3.356982725434998,23
Llama-500M,32000,1280,256,64,64,256,64,64,13.736719952430576,0.0003434179988107644,2.939854954682131,27
Llama-500M,32000,1280,64,32,64,64,32,64,14.042559964582324,0.00017553199955727905,2.875826367492039,28
Llama-500M,3456,1280,64,128,32,64,128,32,1.9307462439872323,0.00044693200092297045,2.6280231370925486,23
Llama-500M,1280,3456,160,32,32,160,32,32,4.171841292455793,0.0002414260007208213,2.543295778938242,29
Llama-500M,32000,1280,320,32,64,320,32,64,16.20496001560241,0.00020256200019503013,2.4920742892516587,29
Llama-500M,32000,1280,32,32,32,32,32,32,16.636799974367023,0.00010397999983979389,2.4273877353490514,30
Llama-500M,32000,1280,32,64,32,32,64,32,16.926879971288145,0.0002115859996411018,2.3857890102449093,31
Llama-500M,32000,1280,64,64,32,64,64,32,17.615520022809505,0.00022019400028511882,2.29252183080276,32
Llama-500M,1280,1280,256,64,32,256,64,32,0.4693056000396609,0.00014665800001239403,2.2200428212203405,24
Llama-500M,32000,1280,128,64,32,128,64,32,18.81488007493317,0.00023518600093666464,2.1463843538942866,33
Llama-500M,1280,1280,320,128,32,320,128,32,0.49638079944998026,0.00031023799965623766,2.098950099361251,25
Llama-500M,3456,1280,384,64,32,384,64,32,2.484069130383432,0.0002875080012017861,2.0426346992483944,24
Llama-500M,1280,1280,128,64,64,128,64,64,0.5126239997334778,0.00032038999983342365,2.0324419630533184,26
Llama-500M,32000,1280,256,32,32,256,32,32,19.953599991276857,0.00012470999994548037,2.0238936448003684,34
Llama-500M,3456,1280,192,32,32,192,32,32,2.550147815421224,0.0001475779985776171,1.9897065457811,25
Llama-500M,32000,1280,256,64,32,256,64,32,20.762560074217618,0.00025953200092772023,1.9450378021244898,35
Llama-500M,1280,3456,128,32,32,128,32,32,5.495040019601584,0.0003180000011343509,1.930873353361377,30
Llama-500M,3456,1280,32,64,32,32,64,32,2.7773107278160754,0.00032144800090463835,1.8269636703714935,26
Llama-500M,3456,1280,64,64,64,64,64,64,2.8568419223651293,0.0006613060005474836,1.7761031022858513,27
Llama-500M,32000,1280,160,32,32,160,32,32,23.27039986848831,0.00014543999917805196,1.7354220142955086,36
Llama-500M,32000,1280,128,32,64,128,32,64,24.259520042687654,0.00030324400053359567,1.6646645993891591,37
Llama-500M,32000,1280,320,32,32,320,32,32,25.01311982050538,0.00015633199887815863,1.6145112845990428,38
Llama-500M,1280,1280,160,128,32,160,128,32,0.6695327986963093,0.0004184579991851933,1.5561276913621893,27
Llama-500M,3456,1280,64,64,32,64,64,32,3.33659521182999,0.00038618000136921184,1.5207256136623384,28
Llama-500M,1280,1280,128,32,32,128,32,32,0.7062272019684315,0.00011034800030756742,1.4752738572269348,28
Llama-500M,3456,1280,32,32,32,32,32,32,3.492184327170253,0.0002020940004149452,1.4529719297963073,29
Llama-500M,3456,1280,128,32,64,128,32,64,3.5532172816805545,0.0004112520001945086,1.4280145003271867,30
Llama-500M,3456,1280,384,32,32,384,32,32,3.6079948838800195,0.00020879600022453816,1.4063339789430018,31
Llama-500M,1280,1280,256,32,64,256,32,64,0.7640576027333736,0.00023876800085417926,1.3636125399437042,29
Llama-500M,32000,1280,64,32,32,64,32,32,31.95551997050643,0.0001997219998156652,1.2637555029774694,39
Llama-500M,1280,1280,320,64,32,320,64,32,0.8348287967965007,0.00026088399899890644,1.2480146017058436,30
Llama-500M,1280,1280,128,64,32,128,64,32,0.8457023976370692,0.0002642819992615841,1.231968280139218,31
Llama-500M,3456,1280,128,64,64,128,64,64,4.4053545601665975,0.0010197580000385642,1.151790561180414,32
Llama-500M,1280,1280,160,64,32,160,64,32,0.9575808010995389,0.0002992440003436059,1.0880319729992707,32
Llama-500M,1280,1280,128,32,64,128,32,64,0.9812672017142177,0.000306646000535693,1.0617684220021328,33
Llama-500M,3456,1280,128,64,32,128,64,32,4.78025279827416,0.00055326999980025,1.061459720892772,33
Llama-500M,1280,1280,64,32,32,64,32,32,1.1721984148025513,0.00018315600231289864,0.8888243791918543,34
Llama-500M,3456,1280,64,32,64,64,32,64,5.827178868837654,0.0006744419987080619,0.8707551141406957,34
Llama-500M,1280,1280,256,32,32,256,32,32,1.272153602913022,0.0001987740004551597,0.8189879947993884,35
Llama-500M,1280,1280,320,32,32,320,32,32,1.343628792092204,0.0002099419987644069,0.775421406908238,36
Llama-500M,1280,1280,32,64,32,32,64,32,1.3482431937009096,0.00042132599803153427,0.772767504552803,37
Llama-500M,3456,1280,64,32,32,64,32,32,6.967157753929495,0.00040319199964869765,0.728280595941897,35
Llama-500M,1280,1280,32,32,32,32,32,32,2.0566016025841236,0.0003213440004037693,0.5066020210318961,38
Llama-500M,32000,1280,128,32,32,128,32,32,83.8665600400418,0.0005241660002502612,0.48152641760855264,40
Llama-500M,1280,1280,320,32,64,320,32,64,2.2218431988731027,0.0006943259996478446,0.4689253178869617,39
Llama-500M,1280,1280,160,32,32,160,32,32,2.767731187865138,0.0004324579981039278,0.3764377598859938,40
Llama-500M,3456,1280,128,32,32,128,32,32,15.152313588559629,0.0008768699993379415,0.33486937630989977,36
