model_name,arch,M,K,ROW_BLOCK_SIZE,COL_BLOCK_SIZE,PARALLEL_SIZE,BM,BK,bm,avg_latency_s,tile_latency_s,tokens_per_second,rank
Llama-300M,tl1,1024,1024,32,64,32,32,64,32,0.012314624059945345,6.013000029270188e-06,10394.145966366437,29
Llama-300M,tl1,1024,1024,128,32,64,128,32,64,0.012319539161399006,6.0153999811518585e-06,10389.999035115234,30
Llama-300M,tl1,1024,1024,256,32,64,256,32,64,0.012811878370121122,6.255799985410704e-06,9990.728627155231,31
Llama-300M,tl1,1024,1024,256,32,32,256,32,32,0.022160179261118174,5.410200014921429e-06,5776.1265597966685,32
Llama-300M,tl1,1024,1024,128,32,32,128,32,32,0.022282239980995655,5.439999995360267e-06,5744.485299017073,33
Llama-300M,tl1,1024,1024,512,32,32,512,32,32,0.02229125127196312,5.442200017569121e-06,5742.163077269347,34
Llama-300M,tl1,1024,1024,64,32,32,64,32,32,0.02247229442000389,5.486400004883762e-06,5695.902590438643,35
Llama-300M,tl1,1024,1024,32,32,32,32,32,32,0.02466365434229374,6.021399985911557e-06,5189.822976901804,36
Llama-300M,tl1,1024,2816,64,256,64,64,256,64,0.00853135359357111,1.2118399990868056e-05,15003.480818853379,1
Llama-300M,tl1,1024,2816,256,256,64,256,256,64,0.008568243187619373,1.2170799982413882e-05,14938.88504296339,2
Llama-300M,tl1,1024,2816,512,256,64,512,256,64,0.009699430398177356,1.3777599997411017e-05,13196.65122026679,3
Llama-300M,tl1,1024,2816,32,256,32,32,256,32,0.012072191972401926,8.573999980399095e-06,10602.879766377064,4
Llama-300M,tl1,1024,2816,128,256,64,128,256,64,0.012081766399205662,1.716159999887168e-05,10594.477311563944,5
Llama-300M,tl1,1024,2816,64,128,64,64,128,64,0.012108518436434679,8.599800025876903e-06,10571.070331350073,6
Llama-300M,tl1,1024,2816,512,128,64,512,128,64,0.012108799937414004,8.599999955549719e-06,10570.824578949656,7
Llama-300M,tl1,1024,2816,128,256,32,128,256,32,0.01217356802080758,8.646000014778111e-06,10514.583709658249,8
Llama-300M,tl1,1024,2816,256,256,32,256,256,32,0.012185113594750874,8.654199996271928e-06,10504.62098729552,9
Llama-300M,tl1,1024,2816,256,128,64,256,128,64,0.012218905621557495,8.678200015310721e-06,10475.569904899909,10
Llama-300M,tl1,1024,2816,64,256,32,64,256,32,0.012224255996989085,8.681999997861566e-06,10470.984903418846,11
Llama-300M,tl1,1024,2816,512,256,32,512,256,32,0.012236083231982775,8.690400022715039e-06,10460.863788947801,12
Llama-300M,tl1,1024,2816,128,128,64,128,128,64,0.012475724826799706,8.860600019033882e-06,10259.924916349311,13
Llama-300M,tl1,1024,2816,128,64,64,128,64,64,0.019105996884172784,6.784800029890903e-06,6699.467228848651,14
Llama-300M,tl1,1024,2816,64,64,64,64,64,64,0.019189350306987762,6.814399966970086e-06,6670.3665289485625,15
Llama-300M,tl1,1024,2816,512,64,64,512,64,64,0.019206809578463435,6.820599992352072e-06,6664.30306798721,16
Llama-300M,tl1,1024,2816,256,64,64,256,64,64,0.019268761499552055,6.842599964329565e-06,6642.876346929493,17
Llama-300M,tl1,1024,2816,512,128,32,512,128,32,0.019488972867839037,6.920800024090567e-06,6567.816624714344,18
Llama-300M,tl1,1024,2816,256,128,32,256,128,32,0.019596544018713757,6.95900000664551e-06,6531.763961939726,19
Llama-300M,tl1,1024,2816,32,128,32,32,128,32,0.019647231994895265,6.976999998187239e-06,6514.912636714266,20
Llama-300M,tl1,1024,2816,128,128,32,128,128,32,0.01990630407235585,7.069000025694549e-06,6430.123820812891,21
Llama-300M,tl1,1024,2816,64,128,32,64,128,32,0.020025702362181617,7.111399986570177e-06,6391.785800318645,22
Llama-300M,tl1,1024,2816,64,64,32,64,64,32,0.033289625321049246,5.9107999504703915e-06,3845.041773992715,23
Llama-300M,tl1,1024,2816,64,32,64,64,32,64,0.03342591994442046,5.934999990131473e-06,3829.3635661437074,24
Llama-300M,tl1,1024,2816,512,32,64,512,32,64,0.03343493143329397,5.936600041422935e-06,3828.331463917394,25
Llama-300M,tl1,1024,2816,256,64,32,256,64,32,0.033493503998033705,5.946999999650871e-06,3821.636577872368,26
Llama-300M,tl1,1024,2816,128,64,32,128,64,32,0.03354982404271141,5.957000007583702e-06,3815.2212016684953,27
Llama-300M,tl1,1024,2816,512,64,32,512,64,32,0.03360727021936327,5.967199967926717e-06,3808.6996999313296,28
Llama-300M,tl1,1024,2816,256,32,64,256,32,64,0.03371878392063081,5.986999985907459e-06,3796.1036881191703,29
Llama-300M,tl1,1024,2816,128,32,64,128,32,64,0.03377510409336537,5.997000016577658e-06,3789.773664239979,30
Llama-300M,tl1,1024,2816,32,64,32,32,64,32,0.03404769282788038,6.045400004950352e-06,3759.432412853114,31
Llama-300M,tl1,1024,2816,128,32,32,128,32,32,0.061030604271218175,5.418199953055591e-06,2097.3084164654806,32
Llama-300M,tl1,1024,2816,64,32,32,64,32,32,0.06105088002514095,5.420000002231973e-06,2096.61187434627,33
Llama-300M,tl1,1024,2816,32,32,32,32,32,32,0.061726720049045974,5.480000004354224e-06,2073.6562690889054,34
Llama-300M,tl1,1024,2816,512,32,32,512,32,32,0.061726720049045974,5.480000004354224e-06,2073.6562690889054,35
Llama-300M,tl1,1024,2816,256,32,32,256,32,32,0.06181683212053031,5.488000010700489e-06,2070.6334441471527,36
Llama-300M,tl1,2816,1024,256,256,64,256,256,64,0.008544307200645562,1.2136800000916992e-05,14980.734773947384,1
Llama-300M,tl1,2816,1024,64,256,64,64,256,64,0.008586406403628644,1.2196600005154324e-05,14907.284139952515,2
Llama-300M,tl1,2816,1024,128,256,64,128,256,64,0.008785216030082666,1.2479000042731059e-05,14569.931981376167,3
Llama-300M,tl1,2816,1024,128,128,64,128,128,64,0.01207754241186194,8.577800008424674e-06,10598.182613234709,4
Llama-300M,tl1,2816,1024,32,256,32,32,256,32,0.012080076785059644,8.579599989388952e-06,10595.959138132914,5
Llama-300M,tl1,2816,1024,256,128,64,256,128,64,0.01217976318730507,8.650399990983715e-06,10509.235527125355,6
Llama-300M,tl1,2816,1024,64,256,32,64,256,32,0.012182579189538956,8.652399992570281e-06,10506.806318149129,7
Llama-300M,tl1,2816,1024,256,256,32,256,256,32,0.012188211226020939,8.65640001848078e-06,10501.951240123684,8
Llama-300M,tl1,2816,1024,64,128,64,64,128,64,0.012419123153085819,8.82039996668027e-06,10306.6857798407,9
Llama-300M,tl1,2816,1024,128,64,64,128,64,64,0.019206809642491864,6.82060001508944e-06,6664.303045770878,10
Llama-300M,tl1,2816,1024,256,64,64,256,64,64,0.019296921457862482,6.852599949525029e-06,6633.182410961554,11
Llama-300M,tl1,2816,1024,128,128,32,128,128,32,0.019488972739782184,6.920799978615832e-06,6567.816667869719,12
Llama-300M,tl1,2816,1024,64,128,32,64,128,32,0.019495168002322316,6.923000000824686e-06,6565.729517424641,13
Llama-300M,tl1,2816,1024,32,128,32,32,128,32,0.019585279945749788,6.95499998073501e-06,6535.520572315197,14
Llama-300M,tl1,2816,1024,256,128,32,256,128,32,0.019726079993415625,7.0049999976617984e-06,6488.8715873972515,15
Llama-300M,tl1,2816,1024,128,256,32,128,256,32,0.020352358397212812,1.4454799998020463e-05,6289.197423799748,16
Llama-300M,tl1,2816,1024,64,64,64,64,64,64,0.026666393637424332,9.469600013289891e-06,4800.049145766804,17
Llama-300M,tl1,2816,1024,128,32,64,128,32,64,0.03332454399205744,5.916999998589745e-06,3841.0127991701092,18
Llama-300M,tl1,2816,1024,32,64,32,32,64,32,0.033380864036735146,5.927000006522576e-06,3834.5322595346215,19
Llama-300M,tl1,2816,1024,64,32,64,64,32,64,0.033449574606493115,5.9392000366642606e-06,3826.655540640361,20
Llama-300M,tl1,2816,1024,256,32,64,256,32,64,0.03348336650524288,5.9452000186865915e-06,3822.7936244092284,21
Llama-300M,tl1,2816,1024,128,64,32,128,64,32,0.033538560033775866,5.955000005997135e-06,3816.5025532132067,22
Llama-300M,tl1,2816,1024,64,64,32,64,64,32,0.03354869765462354,5.956800009698782e-06,3815.349296647275,23
Llama-300M,tl1,2816,1024,256,64,32,256,64,32,0.033617407840210944,5.968999971628364e-06,3807.551153509664,24
Llama-300M,tl1,2816,1024,128,32,32,128,32,32,0.06094049296807498,5.410200014921429e-06,2100.4096581078793,25
Llama-300M,tl1,2816,1024,64,32,32,64,32,32,0.061095935804769394,5.4239999826677375e-06,2095.065707955124,26
Llama-300M,tl1,2816,1024,256,32,32,256,32,32,0.061165772890672085,5.4302000080497235e-06,2092.673630214526,27
Llama-300M,tl1,2816,1024,32,32,32,32,32,32,0.06439178218133748,5.716599980587489e-06,1987.831298713424,28
Llama-300M,tl1,32000,1024,256,256,64,256,256,64,0.09699679958430352,1.212459994803794e-05,1319.6311687454229,1
Llama-300M,tl1,32000,1024,128,256,64,128,256,64,0.09704479944048217,1.2130599930060271e-05,1318.978458794206,2
Llama-300M,tl1,32000,1024,320,256,64,320,256,64,0.09720479993120534,1.2150599991400668e-05,1316.8074013895334,3
Llama-300M,tl1,32000,1024,64,256,64,64,256,64,0.09850080004980555,1.2312600006225694e-05,1299.4818309625769,4
Llama-300M,tl1,32000,1024,128,128,64,128,128,64,0.1370848000078695,8.567800000491843e-06,933.7286117253848,5
Llama-300M,tl1,32000,1024,320,128,64,320,128,64,0.13727999976254068,8.579999985158793e-06,932.4009340137477,6
Llama-300M,tl1,32000,1024,256,128,64,256,128,64,0.1373375991533976,8.58359994708735e-06,932.0098850499921,7
Llama-300M,tl1,32000,1024,64,128,64,64,128,64,0.13734719977946952,8.584199986216844e-06,931.9447371735442,8
Llama-300M,tl1,32000,1024,32,256,32,32,256,32,0.13778879947494715,8.611799967184196e-06,928.9579449690542,9
Llama-300M,tl1,32000,1024,128,256,32,128,256,32,0.13784960028715432,8.615600017947145e-06,928.5482129317994,10
Llama-300M,tl1,32000,1024,256,256,32,256,256,32,0.1382015998387942,8.637599989924638e-06,926.1832001171194,11
Llama-300M,tl1,32000,1024,64,256,32,64,256,32,0.13830719981342554,8.644199988339097e-06,925.4760429874236,12
Llama-300M,tl1,32000,1024,320,256,32,320,256,32,0.138815999525832,8.6759999703645e-06,922.0839127854331,13
Llama-300M,tl1,32000,1024,160,256,32,160,256,32,0.13900479971198365,8.687799981998978e-06,920.8315127622537,14
Llama-300M,tl1,32000,1024,128,64,64,128,64,64,0.21813760031363927,6.816800009801227e-06,586.7855877022622,15
Llama-300M,tl1,32000,1024,320,64,64,320,64,64,0.21884160087211058,6.838800027253456e-06,584.8979329793984,16
Llama-300M,tl1,32000,1024,256,64,64,256,64,64,0.21914879980613478,6.8483999939417116e-06,584.0780333418774,17
Llama-300M,tl1,32000,1024,64,64,64,64,64,64,0.219481600652216,6.85880002038175e-06,583.1923934381406,18
Llama-300M,tl1,32000,1024,64,128,32,64,128,32,0.22108799967099912,6.908999989718723e-06,578.9549871113616,19
Llama-300M,tl1,32000,1024,256,128,32,256,128,32,0.22172160024638288,6.928800007699465e-06,577.3005420209986,20
Llama-300M,tl1,32000,1024,128,128,32,128,128,32,0.22211200048332103,6.941000015103782e-06,576.2858365215249,21
Llama-300M,tl1,32000,1024,160,128,32,160,128,32,0.22235520009417087,6.94860000294284e-06,575.655527488406,22
Llama-300M,tl1,32000,1024,320,128,32,320,128,32,0.22255999938352033,6.95499998073501e-06,575.1258103637373,23
Llama-300M,tl1,32000,1024,32,128,32,32,128,32,0.2233983985206578,6.981199953770556e-06,572.96740194923,24
Llama-300M,tl1,32000,1024,128,64,32,128,64,32,0.3785728011280298,5.915200017625466e-06,338.1119816811974,25
Llama-300M,tl1,32000,1024,256,32,64,256,32,64,0.3795711978455074,5.930799966336054e-06,337.22263629733675,26
Llama-300M,tl1,32000,1024,160,64,32,160,64,32,0.3795968019403517,5.931200030317996e-06,337.19989037239935,27
Llama-300M,tl1,32000,1024,64,64,32,64,64,32,0.3802368024480529,5.941200038250827e-06,336.63232800167225,28
Llama-300M,tl1,32000,1024,128,32,64,128,32,64,0.3807232002145611,5.948800003352517e-06,336.20225908971156,29
Llama-300M,tl1,32000,1024,256,64,32,256,64,32,0.3807232016697526,5.948800026089884e-06,336.202257804687,30
Llama-300M,tl1,32000,1024,64,32,64,64,32,64,0.382399998488836,5.9749999763880625e-06,334.7280347955778,31
Llama-300M,tl1,32000,1024,32,64,32,32,64,32,0.38446079997811466,6.007199999658042e-06,332.93381277697586,32
Llama-300M,tl1,32000,1024,320,32,64,320,32,64,0.38547199947061017,6.022999991728284e-06,332.06043545520663,33
Llama-300M,tl1,32000,1024,320,64,32,320,64,32,0.5315455986419693,8.30539997878077e-06,240.8071863016523,34
Llama-300M,tl1,32000,1024,160,32,32,160,32,32,0.6924800021806732,5.410000017036509e-06,184.8428829668988,35
Llama-300M,tl1,32000,1024,320,32,32,320,32,32,0.6976000004215166,5.450000003293098e-06,183.4862384212407,36
Llama-300M,tl1,32000,1024,64,32,32,64,32,32,0.6978816032642499,5.452200025501952e-06,183.412199721696,37
Llama-300M,tl1,32000,1024,128,32,32,128,32,32,0.7143167982576415,5.580599986387824e-06,179.19220199247317,38
Llama-300M,tl1,32000,1024,256,32,32,256,32,32,0.7208703987998888,5.631799990624131e-06,177.56312398608057,39
Llama-300M,tl1,32000,1024,32,32,32,32,32,32,0.8066048001637682,6.301600001279439e-06,158.68985651215024,40
