model_name,arch,M,K,ROW_BLOCK_SIZE,COL_BLOCK_SIZE,PARALLEL_SIZE,BM,BK,bm,avg_latency_s,tile_latency_s,tokens_per_second,rank
Llama-700M,tl2,4096,1536,256,192,32,256,192,32,0.0449339390732348,1.0970199969051465e-05,2848.6262864998644,5
Llama-700M,tl2,4096,1536,128,96,32,128,96,32,0.04952391684055328,6.045400004950352e-06,2584.609783836516,6
Llama-700M,tl2,4096,1536,512,96,32,512,96,32,0.04975001588463783,6.072999985917704e-06,2572.863500120505,7
Llama-700M,tl2,4096,1536,64,96,32,64,96,32,0.04976803828030825,6.075199985389191e-06,2571.931794439361,8
Llama-700M,tl2,4096,1536,256,96,32,256,96,32,0.049817190319299695,6.0811999901488886e-06,2569.394202675687,9
Llama-700M,tl2,4096,1536,32,96,32,32,96,32,0.050754355080425737,6.195599985403532e-06,2521.951067985599,10
Llama-700M,tl2,32000,1536,128,192,32,128,192,32,0.24782080072327517,7.744400022602349e-06,516.5022452773405,1
Llama-700M,tl2,32000,1536,64,192,32,64,192,32,0.24922880111262202,7.788400034769439e-06,513.5843025708698,2
Llama-700M,tl2,32000,1536,256,192,32,256,192,32,0.2492352003173437,7.788600009916991e-06,513.5711161064787,3
Llama-700M,tl2,32000,1536,320,192,32,320,192,32,0.24949119906523262,7.79659997078852e-06,513.0441493711078,4
Llama-700M,tl2,32000,1536,32,192,32,32,192,32,0.2500607995898463,7.814399987182697e-06,511.87551271509824,5
Llama-700M,tl2,32000,1536,160,192,32,160,192,32,0.2551231998950243,7.97259999671951e-06,501.71838567667794,6
Llama-700M,tl2,32000,1536,320,96,32,320,96,32,0.40576000028522685,6.340000004456669e-06,315.4574130274622,7
Llama-700M,tl2,32000,1536,160,96,32,160,96,32,0.4063743996084668,6.349599993882294e-06,314.98047151426204,8
Llama-700M,tl2,32000,1536,64,96,32,64,96,32,0.4085376000148244,6.383400000231632e-06,313.31265468675423,9
Llama-700M,tl2,32000,1536,128,96,32,128,96,32,0.40998400072567165,6.4060000113386195e-06,312.20730509834533,10
Llama-700M,tl2,32000,1536,256,96,32,256,96,32,0.4101119964616373,6.407999944713083e-06,312.1098653644807,11
Llama-700M,tl2,32000,1536,32,96,32,32,96,32,0.41409279801882803,6.470199969044188e-06,309.1094571371417,12
